ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
20,C (all),65.0,6565,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,6,1,1073.0,GasA,Gd,Y,FuseA,1073,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,2.0,720.0,3,3,Y,0,444,0,0,0,0,0,8,2007,WD ,140000
60,RL,70.0,7700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,3,3,1,1,1,756.0,GasA,TA,Y,SBrkr,1839,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1,2.0,442.0,3,3,Y,0,124,216,0,0,0,0,6,2010,WD ,155000
50,C (all),63.0,4761,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,3,2,1,1,1,1020.0,GasA,Fa,N,FuseP,1020,0.0,0.0,1,0,2,1,Fa,5,Typ,0,None,None,0,0.0,0.0,0,0,N,0,0,105,0,0,0,0,10,2006,ConLD,64500
60,RL,87.0,12361,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,Gd,Gd,PConc,4,3,1,6,1,946.0,GasA,Ex,Y,SBrkr,1802,0.0,1.0,2,1,3,1,Gd,8,Typ,1,Gd,2Types,2,4.0,1017.0,3,3,Y,450,92,0,0,0,0,0,5,2010,WD ,218000
80,RL,72.0,9720,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,3,5,3,5,1,995.0,GasA,TA,Y,SBrkr,1009,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,6,2007,WD ,160000
20,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,1338.0,GasA,Ex,Y,SBrkr,1338,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2,2.0,598.0,3,3,Y,0,141,0,0,0,0,0,11,2007,New,208900
20,RL,123.0,47007,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,GasA,TA,Y,SBrkr,3820,0.0,0.0,3,1,5,1,Ex,11,Typ,2,Gd,Attchd,1,2.0,624.0,3,3,Y,0,372,0,0,0,0,0,7,2008,WD ,284700
160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,689.0,GasA,Ex,Y,SBrkr,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Detchd,1,2.0,540.0,3,3,Y,0,102,0,0,0,0,0,3,2008,WD ,146000
120,RL,38.0,14963,Pave,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,4,3,1,6,1,1260.0,GasA,Ex,Y,SBrkr,1288,1.0,0.0,1,1,1,1,Ex,4,Typ,2,Gd,Attchd,3,2.0,500.0,3,3,Y,120,30,0,0,224,0,0,12,2008,WD ,245500
45,RM,50.0,5000,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,3,3,1,1,1,992.0,GasA,Ex,Y,SBrkr,1013,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,1.0,160.0,2,3,Y,0,0,101,0,0,0,0,4,2008,WD ,113000
20,RL,129.0,16870,Pave,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,5,3,4,6,1,1782.0,GasA,Ex,Y,SBrkr,1782,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,3,3.0,932.0,3,3,Y,99,82,0,0,0,0,0,4,2009,WD ,296000
20,RL,86.0,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,5,3,4,6,1,1922.0,GasA,Ex,Y,SBrkr,1922,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,3,3.0,676.0,3,3,Y,178,51,0,0,0,0,0,7,2007,WD ,377426
20,RL,96.0,12456,Pave,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,Ex,TA,PConc,5,3,4,6,1,1700.0,GasA,Ex,Y,SBrkr,1718,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,3,3.0,786.0,3,3,Y,216,48,0,0,0,0,0,7,2009,WD ,337500
20,RL,100.0,14836,Pave,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,Ex,TA,PConc,5,3,4,6,1,2492.0,GasA,Ex,Y,SBrkr,2492,1.0,0.0,2,1,2,1,Ex,8,Typ,1,Ex,Attchd,3,3.0,949.0,3,3,Y,226,235,0,0,0,0,0,2,2009,WD ,552000
50,RL,56.0,6956,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,2,3,2,1,1,624.0,GasA,Ex,Y,SBrkr,936,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1,1.0,265.0,3,1,Y,0,0,0,0,0,0,0,4,2006,WD ,97900
20,FV,75.0,7862,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,1218.0,GasA,Ex,Y,SBrkr,1218,0.0,0.0,2,0,2,1,Gd,4,Typ,0,None,Attchd,3,2.0,676.0,3,3,Y,0,102,0,0,0,0,0,9,2009,New,208300
60,RL,68.0,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,3,2,1,1,910.0,GasA,Ex,Y,SBrkr,1820,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1,3.0,816.0,3,3,Y,318,32,0,0,0,0,0,9,2008,WD ,213000
60,RL,57.0,8924,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,3,3,1,1,880.0,GasA,Ex,Y,SBrkr,1724,0.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,3,2.0,527.0,3,3,Y,120,155,0,0,0,0,0,7,2008,WD ,188000
20,RL,68.0,9610,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,3,3,1,3,1,1121.0,GasA,Ex,Y,FuseA,1336,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,2,2.0,488.0,3,3,Y,80,0,0,0,0,0,0,12,2006,WD ,162000
50,RM,75.0,13710,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,1,4,1,910.0,GasA,TA,Y,FuseA,1558,0.0,0.0,1,1,4,1,TA,6,Typ,0,None,Attchd,1,1.0,282.0,3,3,Y,289,0,0,0,0,0,0,6,2007,WD ,152000
60,FV,100.0,12552,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,991.0,GasA,Ex,Y,SBrkr,1947,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2,2.0,678.0,3,3,Y,0,136,0,0,0,0,0,5,2010,WD ,254900
60,RL,43.0,14565,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,4,3,3,6,1,832.0,GasA,Ex,Y,SBrkr,1657,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2,2.0,483.0,3,3,Y,144,74,0,0,0,0,2000,11,2008,WD ,189000
20,RL,56.0,18559,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,Gd,Gd,CBlock,4,3,1,6,3,2048.0,GasA,TA,Y,SBrkr,2064,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Fa,Attchd,3,2.0,550.0,3,3,Y,200,0,0,0,0,0,0,8,2008,WD ,235000
190,RL,68.0,10880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,5,1,1164.0,GasW,TA,N,SBrkr,1164,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1,1.0,240.0,3,3,Y,0,48,0,0,0,0,0,8,2008,ConLD,125000
120,RL,24.0,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,4,3,1,1,1,836.0,GasA,Ex,Y,SBrkr,836,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1,1.0,308.0,3,3,Y,0,30,0,0,0,0,0,6,2010,WD ,120000
20,A (agr),125.0,31250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,TA,Fa,CBlock,0,0,0,0,0,0.0,GasA,TA,Y,FuseA,1600,0.0,0.0,1,1,3,1,TA,6,Mod,0,None,Attchd,1,1.0,270.0,2,3,N,0,0,135,0,0,0,0,5,2006,WD ,81500
90,RL,81.0,11841,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,4,3,3,6,1,816.0,GasA,TA,Y,SBrkr,816,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,None,0,0.0,0.0,0,0,Y,0,32,0,0,0,0,0,5,2007,WD ,118500
20,FV,85.0,9187,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,5,3,2,6,1,1766.0,GasA,Ex,Y,SBrkr,1766,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,3,3.0,478.0,3,3,Y,195,130,0,0,0,0,0,10,2009,New,370878
90,RH,82.0,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,4,1,1001.0,GasA,TA,N,FuseA,2002,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,2Types,1,3.0,871.0,3,3,Y,0,0,0,0,0,0,0,8,2007,WD ,145000
50,RL,68.0,15660,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,3,3,1,4,1,798.0,GasA,Ex,Y,SBrkr,1954,0.0,1.0,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1,2.0,431.0,3,3,Y,0,119,150,0,0,0,0,5,2008,WD ,311500
120,RL,43.0,3087,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,4,3,3,6,1,1220.0,GasA,Ex,Y,SBrkr,1364,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,3,2.0,437.0,3,3,Y,100,16,0,0,0,0,0,11,2006,New,210250
60,RL,95.0,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,916.0,GasA,Ex,Y,SBrkr,1861,1.0,0.0,2,1,3,1,Gd,8,Typ,0,None,BuiltIn,2,2.0,492.0,3,3,Y,146,91,0,0,0,0,0,6,2006,WD ,200000
90,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,0,0,0,0.0,GasA,TA,Y,SBrkr,1734,0.0,0.0,2,0,4,2,Gd,8,Typ,0,None,Attchd,1,2.0,539.0,3,3,Y,0,0,0,0,0,0,0,8,2009,COD,126000
70,RL,80.0,8146,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,2,3,1,1,1,405.0,GasA,Gd,Y,SBrkr,1039,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,1,1.0,281.0,3,3,N,0,0,168,0,111,0,0,5,2009,WD ,114000
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,2,3,1,1,1,677.0,GasA,TA,Y,SBrkr,1510,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Detchd,1,2.0,720.0,3,3,N,0,0,160,0,0,0,0,6,2009,WD ,87500
60,RL,98.0,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,5,3,2,6,1,1149.0,GasA,Ex,Y,SBrkr,2541,1.0,0.0,3,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,3,3.0,729.0,3,3,Y,120,32,0,0,0,0,0,7,2007,WD ,349265
20,RL,76.0,10141,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,4,3,4,4,3,1512.0,GasA,Ex,Y,SBrkr,1512,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2,3.0,845.0,3,3,Y,210,36,0,0,0,0,0,1,2009,WD ,203000
20,RL,65.0,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,1454.0,GasA,Ex,Y,SBrkr,1434,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2,2.0,527.0,3,3,Y,290,39,0,0,0,0,0,4,2009,WD ,189000
60,FV,65.0,8127,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,812.0,GasA,Ex,Y,SBrkr,1653,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2,2.0,628.0,3,3,Y,0,45,0,0,0,0,0,3,2009,WD ,209000
70,RM,70.0,8400,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,2,4,2,1,1,917.0,GasA,Gd,Y,FuseA,2007,0.0,0.0,2,0,3,1,Ex,8,Typ,0,None,Detchd,1,1.0,357.0,3,3,Y,0,235,0,0,0,0,0,6,2009,WD ,160000
20,RL,44.0,10751,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,2,3,4,5,1,1037.0,GasA,TA,Y,SBrkr,1037,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,2,2.0,431.0,3,3,Y,136,47,0,0,0,0,0,8,2007,WD ,129000
20,RL,77.0,10010,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,4,3,3,5,2,1389.0,GasA,Gd,Y,SBrkr,1389,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,2,2.0,418.0,3,3,Y,240,38,0,0,0,0,0,4,2006,WD ,170000
30,RL,40.0,4280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,3,3,1,2,1,440.0,GasA,TA,N,SBrkr,694,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1,1.0,352.0,4,3,P,0,0,34,0,0,0,0,3,2007,WD ,90350
50,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,1,1,572.0,Grav,Fa,N,FuseF,1096,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,0,0.0,0.0,0,0,N,0,8,128,0,0,0,0,4,2008,WD ,79000
20,RL,70.0,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,3,3,1,5,1,894.0,GasA,TA,Y,SBrkr,894,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1,2.0,552.0,3,3,Y,256,0,0,0,0,0,0,7,2006,WD ,149900
20,RL,63.0,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,4,3,1,3,5,864.0,GasA,TA,Y,SBrkr,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,5,2008,WD ,123000
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,3,2,1,1,1,1095.0,GasW,Fa,N,SBrkr,1774,1.0,0.0,2,0,4,2,TA,8,Min2,0,None,2Types,1,3.0,779.0,2,2,N,0,0,90,0,0,0,0,5,2006,WD ,87000
80,RL,76.0,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,3,3,3,5,1,1096.0,GasA,TA,Y,SBrkr,1118,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,3,1.0,358.0,3,3,Y,203,0,0,0,0,576,0,7,2008,WD ,171000
50,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,3,3,1,4,1,1032.0,GasA,TA,Y,FuseA,1252,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1,1.0,288.0,3,3,Y,0,0,96,0,0,0,0,4,2008,WD ,119000
20,RL,70.0,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,3,3,1,4,1,1148.0,GasA,TA,Y,SBrkr,1148,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1,1.0,672.0,3,3,Y,0,0,0,0,0,0,0,7,2009,WD ,132500
70,RM,68.0,5100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,3,3,1,1,1,588.0,GasA,Fa,Y,SBrkr,1666,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1,1.0,228.0,3,3,Y,192,63,0,0,0,0,0,6,2008,WD ,161000
60,RL,68.0,9720,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,4,3,2,6,1,1357.0,GasA,Ex,Y,SBrkr,1947,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,3,3.0,725.0,3,3,Y,168,116,0,0,0,0,0,1,2008,WD ,274000
20,RL,70.0,8521,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,3,3,1,5,1,912.0,GasA,TA,Y,SBrkr,912,0.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1,1.0,336.0,3,3,Y,0,0,0,0,0,0,0,5,2010,WD ,125000
90,RL,52.0,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,3,3,1,1,1,1195.0,GasA,TA,N,SBrkr,1195,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,None,0,0.0,0.0,0,0,N,118,0,0,0,0,0,0,7,2007,WD ,98500
20,RL,89.0,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,4,3,1,6,1,1624.0,GasA,Ex,Y,SBrkr,1624,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,2,3.0,757.0,3,3,Y,0,114,192,0,0,0,0,7,2006,WD ,262000
20,RL,76.0,6950,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,3,3,1,5,4,914.0,GasA,TA,Y,SBrkr,914,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1,2.0,444.0,3,3,Y,0,0,0,0,0,0,0,10,2009,WD ,134900
20,RL,115.0,16905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,3,3,4,4,1,1350.0,GasA,Gd,Y,SBrkr,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,2,1.0,308.0,3,3,P,0,104,0,0,0,0,0,7,2007,WD ,170000
70,RL,53.0,7155,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,1,1,686.0,GasA,TA,Y,SBrkr,1461,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1,1.0,225.0,3,3,N,0,0,116,0,0,0,0,7,2007,WD ,135000
60,RL,68.0,9205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,4,3,1,5,1,930.0,GasA,Ex,Y,SBrkr,2683,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,2,2.0,473.0,3,3,Y,237,251,0,0,196,0,0,6,2008,WD ,290000
20,RL,64.0,7697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,4,3,1,1,1,1246.0,GasA,Ex,Y,SBrkr,1258,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2,2.0,462.0,3,3,Y,0,0,0,0,0,0,0,8,2007,New,173500
